canal,nome video,data,contagem
Volney Faustini, Daniel Goleman - Inteligência Emocional,2021-03-17 16:01:05.522,2
Eduardo Mendes, Live de Python #61 - Programação orientada a objetos #1 - Introdução,2021-03-17 15:54:12.622,2
Programação Dinâmica, Busca Linear em Listas | Como encontrar Elemento em uma Lista com Python | Estruturas de Dados #2,2021-03-17 15:28:11.911,2
Programação Dinâmica," O que é um Objeto, Atributo, Método e Mensagem | Orientação a Objetos #1",2021-03-17 15:27:43.393,2
Programação Dinâmica, Listas em Alocação Sequencial | Estruturas de Dados #1,2021-03-17 15:16:21.547,2
Curso em Vídeo, Curso Python #10 - Condições (Parte 1),2021-03-17 15:08:03.539,2
Curso em Vídeo, Exercício Python #078 - Maior e Menor valores na Lista,2021-03-17 14:24:22.847,2
PODECRER - Melhores Momentos, XAMÃ EXPÕE COMO É SER UM ARTISTA DO RAP | PODECRER PODCAST,2021-03-17 04:17:49.572,2
PODECRER - Melhores Momentos, XAMÃ REVELA QUE FOI CONVIDADO PRO BBB | PODECRER PODCAST,2021-03-17 04:17:30.649,2
Flow Compilações, FROID NO FLOW | MELHORES MOMENTOS,2021-03-17 04:17:15.321,2
Cortes do Flow Podcast e Outros, XAMÃ SE ARREPENDEU DE FAZER POESIA ACÚSTICA? | XAMÃ FLOW PODCAST,2021-03-17 04:06:04.645,2
Talk Flow, A TRETA DE DJONGA E FROID EM SHOW,2021-03-17 04:05:51.041,2
KaweUK, NOG ( COSTA GOLD ) TEM TRETA COM MATUE ? PODPAH | PODFLOW CORTES,2021-03-17 04:03:19.690,2
João mascarello, LX REVELA PORQUE NÃO ANDA MAIS COM MENO TODY e o MOTIVO DA TR3TA!,2021-03-17 04:02:04.921,2
Cortes Podpah [OFICIAL], TRETA COM MENO TODY,2021-03-17 03:58:44.352,2
Central Cortes, DE 90 PRA CÁ - KAWE FALA SOBRE DEXTER,2021-03-17 03:55:06.650,2
OQ Produções, Kawe & Dexter - De 90 Pra Cá ( Prod. Jay OQ ),2021-03-17 03:51:01.239,2
Cortes Podpah [OFICIAL]," DEXTER SOBRE KAWE, CORUJA E DJONGA",2021-03-17 03:34:10.307,2
João mascarello, FELIPE NETO e RAPPERS DETONAM PROJOTA no BBB 21 *Maior decepção da minha vida*,2021-03-17 03:17:57.769,2
João mascarello, MANO BROWN e HARIEL MANDARAM O PAPO SOBRE O PROJOTA NO BBB!,2021-03-17 03:16:58.801,2
Glória Groove, BBB21| Projota bate no celular de um fã que queria tirar foto com ele,2021-03-17 03:16:11.838,2
João mascarello, DEXTER MANDOU O PAPO SOBRE O PROJOTA,2021-03-17 03:11:10.592,2
Flow Podcast e PodPah - Cortes, DANIEL ZUKERMAN ENTREVISTOU MANO BROWN NO PÂNICO,2021-03-17 03:01:35.295,2
BudPlay, MEUS SAMPLES FAVORITOS | Papatinho,2021-03-17 02:55:04.423,2
Meteoro Brasil, SÍNDROME DE CACO ANTIBES,2021-03-17 02:54:40.776,2
Cortes Podpah [OFICIAL]," TWITCH, A PLATAFORMA!",2021-03-17 02:54:08.236,2
Meteoro Brasil, FELIPE NETO É ENQUADRADO NA LEI DE SEGURANÇA NACIONAL,2021-03-17 02:11:02.881,2
Otávio Miranda, Classes - Python Orientado a Objetos - Aula 35,2021-03-17 02:07:07.076,2
Curso em Vídeo, Exercício Python #079 - Valores únicos em uma Lista,2021-03-17 02:05:38.292,2
Curso em Vídeo, Exercício Python #063 - Sequência de Fibonacci v1.0,2021-03-17 02:04:59.778,2
Curso em Vídeo, Exercício Python #078 - Maior e Menor valores na Lista,2021-03-16 19:09:08.341,2
William Abreu, Estrutura de Repetição - Somatório simples,2021-03-16 19:06:05.793,2
Ricardo Turco, #0002 - Eliminando elementos repetidos de uma lista,2021-03-16 17:52:15.068,2
Neri Neitzke, aula 5866 python   DEF criando funcoes para calcular media e soma de listas,2021-03-16 15:40:17.867,2
Otávio Miranda, Funções (def e return) em Python - Aula 16 (Parte 2),2021-03-16 15:01:51.329,2
Curso em Vídeo, Exercício Python #100 - Funções para sortear e somar,2021-03-16 13:21:53.246,2
Curso em Vídeo, Exercício Python #085 - Listas com pares e ímpares,2021-03-16 12:55:06.477,2
Curso em Vídeo, Exercício Python #085 - Listas com pares e ímpares,2021-03-16 01:38:06.614,2
Didática Tech," Aulão Python sobre Classes, Objetos, Métodos, Herança, Construtor",2021-03-16 00:37:54.737,2
eXcript, Curso de Python - Aula 50 - Ordenamento de listas - eXcript,2021-03-16 00:27:43.702,2
DevFuria, O mínimo para o Dev Júnior entrar no mercado ?,2021-03-16 00:25:20.766,2
eXcript, Curso de Python - Aula 48 - Fatiando listas - eXcript,2021-03-16 00:24:23.095,2
NBK Mundo Tech, 0010-28 Como Fazer a Soma de Todos os Números Int de uma Array (Exercício Desafio),2021-03-15 23:52:08.240,2
Curso em Vídeo, Exercício Python #078 - Maior e Menor valores na Lista,2021-03-15 23:36:43.484,2
Daniel Caesar, Daniel Caesar - Get You ft. Kali Uchis [Official Video],2021-03-15 21:55:12.337,2
RnB Traduções, Daniel Caesar - Best Part (feat. H.E.R) [LEGENDA/TRADUÇÃO],2021-03-15 21:50:59.289,2
Curso em Vídeo, Curso Python #09 - Manipulando Texto,2021-03-15 15:22:08.116,2
Neri Neitzke, aula 5866 python   DEF criando funcoes para calcular media e soma de listas,2021-03-15 10:01:13.132,2
eXcript, Curso de Python - Aula 68 - Retorno de Valores por Funções - eXcript,2021-03-14 23:14:46.769,2
Otávio Miranda," Invertendo listas, strings e tuplas em Python",2021-03-14 22:04:00.658,2
Programação Descomplicada Linguagem C, [C] Aula 33 - String - Parte 3,2021-03-14 22:02:52.054,2
Otávio Miranda, Funções (def) em Python - Aula 16 (Parte 1),2021-03-14 20:59:47.770,2
Ignorância Zero, Aulas Python - 030 - Listas: Métodos reverse e remove,2021-03-14 20:24:03.475,2
Curso em Vídeo, Curso Python #17 - Listas (Parte 2),2021-03-14 20:20:54.771,2
CCSL do IME/USP, 31 - Manipulação de matrizes (soma),2021-03-14 20:12:39.295,2
adsense, https://www.youtube.com/watch?v=anMQxF9wEVE,2021-03-14 20:12:32.871,2
Curso em Vídeo, Exercício Python #089 - Boletim com listas compostas,2021-03-14 20:06:28.651,2
Aprenda Código," Parte 20 - Usando Lista de Compreensão para calcular a média, em Python 3",2021-03-14 20:05:55.785,2
Meteoro Brasil," BOLSONARISTAS PROMETEM MANIFESTAÇÃO ""GIGANTE""",2021-03-14 19:54:03.964,2
Meteoro Brasil, QUEM PREVIU A INTERNET,2021-03-14 19:45:48.105,2
Meteoro Brasil, A MORTE DE TEORI ZAVASCKI,2021-03-14 19:28:18.732,2
Curso em Vídeo, Curso Python #21 - Funções (Parte 2),2021-03-14 19:22:49.018,2
SLACKJEFF," EOF, o que é isso?",2021-03-14 18:18:35.721,2
Abel Separovich, 4.5 pass - Tutorial de Python em Português,2021-03-14 18:06:56.445,2
Curso em Vídeo, Exercício Python #086 - Matriz em Python,2021-03-14 18:03:55.879,2
Leonardo Sales Duarte," Python - Matriz - Array (Soma, Produto, Inversa, Transposta)",2021-03-14 18:03:12.113,2
Programação Dinâmica, Transposição e Igualdade de Matrizes | Matemática com Python #6,2021-03-14 18:01:38.720,2
Curso em Vídeo, Mundo 02 - Curso de Python - Dicas e Regras,2021-03-14 17:51:39.420,2
CCSL do IME/USP, 25 - Matrizes,2021-03-14 17:39:18.894,2
Curso em Vídeo, Exercício Python #087 - Mais sobre Matriz em Python,2021-03-14 17:27:59.740,2
Programação Dinâmica, Soma e Subtração de Matrizes | Matemática com Python #5,2021-03-14 16:50:32.665,2
Programação Dinâmica, Soma e Subtração de Matrizes | Matemática com Python #5,2021-03-13 23:37:58.821,2
Curso em Vídeo, Curso Python #17 - Listas (Parte 2),2021-03-13 18:13:39.793,2
Curso em Vídeo, Exercício Python #001 - Deixando tudo pronto,2021-03-13 18:07:09.375,2
Curso em Vídeo, Mundo 02 - Curso de Python - Dicas e Regras,2021-03-13 18:06:45.953,2
Curso em Vídeo, Curso Python #17 - Listas (Parte 1),2021-03-13 18:06:20.726,2
Curso em Vídeo, Exercício Python #086 - Matriz em Python,2021-03-13 17:59:05.261,2
Bóson Treinamentos, NumPy - Criar e preencher arrays com valores específicos e aleatórios em Python,2021-03-13 17:16:05.900,2
Curso em Vídeo, Curso Python #20 - Funções (Parte 1),2021-03-13 16:11:34.451,2
DevFuria, O mínimo para o Dev Júnior entrar no mercado ?,2021-03-13 15:48:10.125,2
Curso em Vídeo, Exercício Python #100 - Funções para sortear e somar,2021-03-13 15:06:24.110,2
Brincando de código, URI 1101 - Sequência de Números e Soma - Python,2021-03-13 14:09:43.335,2
UOL, Cachorro ferido entra sozinho em clínica veterinária e é atendido no Ceará,2021-03-13 13:25:04.434,2
William Abreu, Estrutura de Repetição - Somatório simples,2021-03-13 13:21:41.161,2
Curso em Vídeo, Curso Python #014 - Estrutura de repetição while,2021-03-13 13:01:56.766,2
Daniel Caesar, Daniel Caesar - Get You ft. Kali Uchis [Official Video],2021-03-13 12:49:11.968,2
Bóson Treinamentos, 24 - Python - Loop FOR - Estruturas de Repetição - Função RANGE(),2021-03-13 10:50:09.024,2
Curso em Vídeo, Curso Python #013 - Estrutura de repetição for,2021-03-13 10:18:54.005,2
Curso em Vídeo, Estamos voltando...,2021-03-12 19:37:59.077,2
Procópio na Rede," Python: Aula 28 - Qual o menor, o maior, a soma e a média dos elementos de uma lista?",2021-03-12 15:25:37.349,2
Curso em Vídeo, Exercício Python #100 - Funções para sortear e somar,2021-03-12 15:05:15.026,2
Curso em Vídeo, Curso Python #17 - Listas (Parte 1),2021-03-12 11:48:52.580,2
Curso em Vídeo, Exercício Python #098 - Função de Contador,2021-03-12 01:02:01.501,2
Curso em Vídeo, Curso Python #17 - Listas (Parte 1),2021-03-12 00:18:55.872,2
Curso em Vídeo, Curso Python #17 - Listas (Parte 2),2021-03-11 23:16:41.490,2
Anibal Azevedo, Módulo 7 - Aula 10 - Soma dos elementos de uma lista,2021-03-11 23:10:00.128,2
Curso em Vídeo, Exercício Python #100 - Funções para sortear e somar,2021-03-11 22:36:01.028,2
Curso em Vídeo, Exercício Python #064 - Tratando vários valores v1.0,2021-03-11 20:54:07.421,2
Meteoro Brasil, LULA DE NOVO: RESUMO DA COLETIVA,2021-03-11 20:17:31.435,2
Meteoro Brasil, QUEM MATOU O ORKUT,2021-03-11 20:16:59.059,2
Meteoro Brasil, LULA COMEMORA BÊBADO E OUTRAS FAKE NEWS,2021-03-11 20:00:51.866,2
Curso em Vídeo, Criando o primeiro Repositório - Curso de Git e GitHub,2021-03-09 20:54:35.581,2
Curso em Vídeo, O que é GitHub? Pra que ele serve? - Curso de Git e GitHub,2021-03-09 20:32:47.970,2
Curso em Vídeo, O que é Git? O que é versionamento? - Curso de Git e GitHub,2021-03-09 19:36:13.220,2
Curso em Vídeo, Curso Python #20 - Funções (Parte 1),2021-03-09 14:18:54.570,2
Curso em Vídeo, Exercício Python #080 - Lista ordenada sem repetições,2021-03-09 04:56:02.313,2
William Duarte," Debate entre 509-E e ex militar, Conte Lopes",2021-03-09 03:15:22.458,2
Curso em Vídeo, Curso Python #20 - Funções (Parte 1),2021-03-08 23:21:38.300,2
Curso em Vídeo, Exercício Python #050 - Soma dos pares,2021-03-07 18:22:55.860,2
Curso em Vídeo, Curso Python #013 - Estrutura de repetição for,2021-03-07 17:30:39.979,2
MK MUSIC, Marquinhos Menezes - Debaixo de Tuas Asas (Clipe Oficial MK Music),2021-03-07 04:33:07.472,2
Melhores Trailers de Filmes," O GUARDIÃO DOS MUNDOS Trailer Brasileiro LEGENDADO (2020) Ficção Científica, Ação",2021-03-07 04:32:49.015,2
GabrielaRochaVEVO, Gabriela Rocha - Pra Onde Iremos? (Ao Vivo) ft. Felippe Valadão,2021-03-07 04:28:36.362,2
GabrielaRochaVEVO, Gabriela Rocha - Creio Que Tu és a Cura (Healer) (Ao Vivo),2021-03-07 04:23:58.164,2
GabrielaRochaVEVO, Gabriela Rocha - Atos 2,2021-03-07 04:22:41.861,2
LeoGoncalvesVEVO, Leonardo Gonçalves - Princípio e Fim (Vídeo Ao Vivo) ft. Daniela Araújo,2021-03-07 04:16:54.105,2
GabrielaRochaVEVO, Gabriela Rocha - Nossa Canção (Ao Vivo) ft. Leonardo Gonçalves,2021-03-07 04:11:49.507,2
Deive Leonardo, Faça o que Deus mandar | Deive Leonardo,2021-03-07 04:09:21.395,2
Sarah Beatriz, Sarah Beatriz - É Tudo Sobre Você (Cover Morada),2021-03-07 03:56:32.383,2
Sarah Beatriz, Sarah Beatriz - De Nada Tenho Falta (COVER),2021-03-07 03:53:18.096,2
Sarah Beatriz, Sarah Beatriz - Simplesmente Sobrenatural (COVER),2021-03-07 03:47:05.991,2
Melhores Trailers de Filmes, MARVEL'S AVENGERS Trailer Brasileiro DUBLADO (2020) Jogo Vídeo HD,2021-03-07 03:40:39.140,2
Curso em Vídeo, Curso Python #013 - Estrutura de repetição for,2021-03-06 21:44:14.744,2
Curso em Vídeo, O que é Git? O que é versionamento? - Curso de Git e GitHub,2021-03-06 18:02:35.301,2
Curso em Vídeo, Curso Python #16 - Tuplas,2021-03-06 15:00:22.699,2
Curso em Vídeo, Curso Python #15 - Interrompendo repetições while,2021-03-06 13:19:36.784,2
Curso em Vídeo, Curso Python #15 - Interrompendo repetições while,2021-03-06 01:35:31.280,2
Curso em Vídeo, Curso Python #014 - Estrutura de repetição while,2021-03-06 01:08:52.824,2
Curso em Vídeo, Curso Python #013 - Estrutura de repetição for,2021-03-06 00:15:51.304,2
Curso em Vídeo, Curso Python #012 - Condições Aninhadas,2021-03-06 00:12:55.788,2
Curso em Vídeo, Mundo 02 - Curso de Python - Dicas e Regras,2021-03-06 00:06:16.804,2
Curso em Vídeo, Curso Python #06 - Tipos Primitivos e Saída de Dados,2021-03-05 22:56:54.006,2
Curso em Vídeo, Curso Python #02 - Para que serve o Python?,2021-03-05 22:56:32.561,2
Alexandre Pimentel, Game de RPG em Python,2021-03-03 22:20:33.636,2
Sarah Beatriz, Todavia Me Alegrarei - Sarah Beatriz (Cover),2021-03-03 22:03:18.840,2
Flow Podcast e PodPah - Cortes," PREDELLA, IGÃO E MÍTICO FALANDO SOBRE MC KEVIN!",2021-03-03 15:14:31.030,2
Flow Podcast e PodPah - Cortes, O QUE PREDELLA ACHA DE SPINARDI X DFIDELIZ?,2021-03-03 14:57:24.109,2
Cortes Podpah [OFICIAL], FLOW NEGOU O COSTA GOLD,2021-03-03 14:53:14.509,2
Cortes Podpah [OFICIAL], ANTIGA TRETA COM LUCCAS CARLOS,2021-03-03 14:47:45.060,2
Alexandre Pimentel, Game de RPG em Python,2021-03-02 20:50:57.252,2
Canal PeeWee, CIDADE DE DEUS e a Violência que ASSUSTOU os GRINGOS | FILMES TOP #03,2021-03-02 00:27:35.943,2
Canal PeeWee, 7 Efeitos Especiais RIDÍCULOS em GRANDES FILMES,2021-03-02 00:03:34.289,2
Pipocando, 8 FILMES QUE O MUNDO REALMENTE ACABA!,2021-03-01 23:43:55.791,2
Holandês Voador, 8 FILMES PÓS-APOCALÍPTICOS QUE TODO MUNDO PRECISA ASSISTIR!,2021-03-01 23:40:39.496,2
Meus 2 Centavos, EX MACHINA (2015) - Crítica,2021-03-01 23:23:23.937,2
Meus 2 Centavos, TRANSCENDENCE - A REVOLUÇÃO (2014) - Crítica,2021-03-01 23:16:47.389,2
Melhores Filmes, O MELHOR FILME DE COMÉDIA PARA RIR MUITO,2021-03-01 23:08:16.593,2
RPG Planet, Como começar a escrever uma aventura?,2021-03-01 21:33:31.780,2
Universo Discreto, Live de Python - Programando Jogos Simples,2021-03-01 21:21:18.402,2
Código de Estagiário, Criando um Jogo em Python (OOP),2021-03-01 21:11:04.225,2
Melhores Trailers de Filmes," BOB ESPONJA 2 Trailer Brasileiro DUBLADO (Keanu Reeves, 2020) NOVO",2021-03-01 16:37:19.087,2
Melhores Trailers de Filmes, MARVEL'S AVENGERS Trailer Brasileiro DUBLADO (2020) Jogo Vídeo HD,2021-03-01 16:30:56.058,2
Prof.Juliano Ramos, Aprendendo Markdown em minutos,2021-03-01 13:28:13.094,2
Python para Zumbis, TWP150 Repetições imprimindo 1 até 3,2021-03-01 13:20:15.320,2
Vale a pena?, COMO COMER POR 1 REAL NO IFOOD EM 2020 - Vale a pena?,2021-02-26 00:25:35.723,2
Canal do Drama, Como Comer no Ifood 100% Gratis em 2021 (COM PROVA) - Ifood de Graça 2021,2021-02-26 00:24:03.677,2
Lucas e Orelha (Oficial), MASHUPÃO! Lucas e Orelha X Morfasi Sax X Kayky X Stefan Baby X Rapha Lucas X Jall X Raphinha X Mih,2021-02-26 00:20:23.059,2
Photoshop para Iniciantes - Alisson Pawilak, Curso especial sobre criação de Flyer e Banner no Photoshop,2021-02-25 23:36:54.623,2
Clube do Design, Como usar Pranchetas de Desenho (Artboards) no Photoshop,2021-02-25 23:24:05.099,2
INFO 4D, Tutorial Photoshop -  Como criar uma moldura/borda em uma imagem,2021-02-25 23:23:00.389,2
Raphael, Aula 7 - Photoshop para iniciantes | Degradê (Gradiente),2021-02-25 22:46:20.645,2
Chief of Design, O que é Design Gráfico? [AULÃO COMPLETO],2021-02-25 21:28:12.822,2
Rotinas Contábeis, MEI FAZ PERDER BENEFICIO? | BOLSA FAMÍLIA | SEGURO DESEMPREGO,2021-02-24 14:29:00.266,2
Duda Beat, #LIVEDUDABEAT #FiqueEmCasa e Cante #Comigo,2021-02-24 14:25:56.703,2
Anitta, Anitta & J Balvin - Downtown [Official Music Video],2021-02-16 00:19:06.800,2
Anitta, Anitta feat. Maluma - Sim Ou Não (Official Music Video),2021-02-16 00:15:01.199,2
Anitta, Anitta - Na Batida (Official Music Video),2021-02-16 00:08:25.661,2
Anitta, Anitta - Meiga e Abusada (Official Music Video),2021-02-16 00:02:57.081,2
2N, ANITTA - MENINA MÁ  (VIDEO OFICIAL),2021-02-15 23:53:04.046,2
Anitta, Anitta - Ritmo Perfeito (Official Music Video),2021-02-15 23:48:43.550,2
Lexa, Lexa :: Posso Ser (Clipe Oficial),2021-02-15 23:45:27.586,2
Anitta, Anitta - Deixa Ele Sofrer (Official Music Video),2021-02-15 23:40:32.859,2
Canal KondZilla," MC Mirella - Eu Não Perdi, Eu Me Livrei (KondZilla)",2021-02-15 23:08:16.215,2
Canal KondZilla, Delano - Se Arrependeu (kondzilla.com),2021-02-15 23:06:51.851,2
GR6 EXPLODE, MC Magal e MC Rita - Decepções (GR6 Explode) DJ Yuri Martins,2021-02-15 22:53:56.815,2
Canal KondZilla, MC Menor MR - Casal Rolê (kondzilla.com),2021-02-15 22:49:15.707,2
Canal KondZilla, Dani Russo - Tô Legal (kondzilla.com),2021-02-15 22:39:37.359,2
Canal KondZilla, Dani Russo - Jeito Malicioso (KondZilla),2021-02-15 22:35:42.945,2
Canal KondZilla, Dani Russo - Forma Agradável (kondzilla.com),2021-02-15 22:30:50.142,2
Canal KondZilla, Junior Lord e Kevinho - Amsterdã  (kondzilla.com),2021-02-15 22:26:05.415,2
GR6 EXPLODE, Petra e Gaab - Meter o Louco - Fudeu (GR6 Filmes),2021-02-15 22:25:15.265,2
GR6 EXPLODE, Gaab e MC Livinho - Sem Pressa (GR6 Filmes),2021-02-15 22:08:51.174,2
GR6 EXPLODE, Gaab - U part. Rodriguinho e Thomaz (GR6 Filmes),2021-02-15 22:01:45.009,2
GR6 EXPLODE, Gaab - Preservê (GR6 Filmes),2021-02-15 21:58:29.892,2
Canal KondZilla, Junior Lord - Melanina (KondZilla),2021-02-15 21:54:21.314,2
Medellin Records," WC no BEAT - Meu Mundo FT. Mc Cabelinho, PK, Mc Hariel & Orochi (Clipe Oficial)",2021-02-15 21:21:05.190,2
McDublack, MC Du Black - 50 Tons (Videoclipe Oficial),2021-02-15 21:12:38.994,2
McDublackVEVO," MC Du Black, Delacruz - Tudo Aconteceu",2021-02-15 21:09:07.792,2
MC TH, MC TH e Xamã - Deixa feat. WC no Beat e Pep Starling,2021-02-15 21:07:09.031,2
Mãolee," Mãolee - Fica à Vontade ft. Ferrugem, Xamã, Mc Poze do Rodo, Mc Hariel",2021-02-15 21:00:37.382,2
GR6 EXPLODE," MC Davi, MC Rita MC Hariel e Gaab - Love 66 (GR6 Filmes) Perera DJ",2021-02-15 20:48:18.058,2
GR6 EXPLODE, Gaab - To Brisando Em Você (Video Clipe),2021-02-15 20:43:44.155,2
Gaab - Topic, Tem Café,2021-02-15 20:37:18.432,2
GR6 EXPLODE, Gaab - Cuidado (Video Clipe),2021-02-15 20:29:34.279,2
IZA, IZA - Dona de Mim,2021-02-15 20:25:26.388,2
Gloria Groove, Gloria Groove - Apaga a Luz,2021-02-15 20:20:08.213,2
IZA, IZA - Meu Talismã,2021-02-15 20:15:26.490,2
ClauVEVO, Clau - Não,2021-02-15 19:25:58.187,2
ClauVEVO, Clau - Tudo Que Eu Posso Ser,2021-02-15 19:10:54.915,2
ClauVEVO," Clau, Luccas Carlos - Tentação",2021-02-15 19:07:53.038,2
ClauVEVO, Clau - Me Sentir ft. Luccas Carlos,2021-02-15 19:03:34.745,2
ClauVEVO, Clau - Primeira Vez,2021-02-15 18:58:18.802,2
ClauVEVO," Clau, Cortesia Da Casa, Haikaiss - Pouca Pausa",2021-02-15 18:53:17.605,2
ClauVEVO, Clau - Relaxa,2021-02-15 18:49:10.209,2
ClauVEVO, Clau - Moreno,2021-02-15 18:46:02.261,2
ClauVEVO," Clau, PK - Também Quero",2021-02-15 18:40:32.822,2
ClauVEVO, Clau - Meia Noite,2021-02-15 18:34:36.816,2
Instituto Montanari, 15/02 PRORROGAÇÃO AUXÍLIO EMERGENCIAL BOLSA FAMÍLIA 2021 MÃE CHEFE DE FAMÍLIA NOVO VALOR AUXILIO,2021-02-15 16:35:56.479,2
MOB79," MOB79 - Atleta do Ano (Remix) Part. Djonga, Don Cesão, BK e Febem [Prod. Torres]",2021-02-15 16:09:50.774,2
Ceia Ent., 6. FEBEM - ESSE É MEU ESTILO ft AKIRA e BK,2021-02-12 23:30:02.455,2
Ceia Ent., 3. FEBEM - RUA,2021-02-12 23:29:56.861,2
FBC, 2 . FBC - Não Duvide ft. Lord,2021-02-12 23:29:11.583,2
Emicida, Emicida - Ubuntu Fristaili,2021-02-12 23:18:44.201,2
Sound Food Gang, Yung Buda - Autumn Ring Mini (Clipe Oficial),2021-02-12 22:54:26.865,2
DonLVEVO, Don L - kelefeeling (verso livre),2021-02-12 22:27:18.905,2
Black Alien, Carta Pra Amy (Clipe Oficial),2021-02-12 22:21:39.051,2
BK', BK' - Mudando o Jogo,2021-02-12 22:16:50.729,2
L7NNON, L7NNON - Freio da Blazer 🚨 (prod. Ajaxx & Galdino),2021-02-12 22:09:07.392,2
WC no BEAT," WC no Beat, MC Paulin da Capital & Costa Gold - NOSSA HISTÓRIA (Clipe Oficial)",2021-02-12 22:04:22.334,2
Papatunes Records," Papatinho - Final de Semana ft. Seu Jorge, Black Alien",2021-02-12 21:59:38.174,2
PineappleStormTV, #TBT - Xamã | Mc Ryan SP | DK47 | Kayuá | Cesar Mc | PK | Mc Cabelinho (Poesia Acústica EP),2021-02-12 21:55:45.195,2
MC Cabelinho, MC CABELINHO - OUTRO PATAMAR (PROD. AJAXX),2021-02-12 21:54:35.311,2
PineappleStormTV, Perfil #82 - DK47 - Espelho (Prod. Soffiatti),2021-02-12 21:49:07.815,2
GR6 EXPLODE," HIT DO ANO - O Peso da Luta (GR6 Explode) Perera DJ, DJ Pedro, Djay W, DJ Murillo e LTnoBeat",2021-02-10 03:16:17.456,2
PineappleStormTV, Aulas e Palestras - DK47 ft. Kyan e Borges (Prod. Moyz),2021-02-10 03:12:08.805,2
JonBatisteVEVO, Jon Batiste - I NEED YOU,2021-02-10 03:10:38.372,2
Elijah Nang, Elijah Nang - Gaijin 外人 [Full LP],2021-02-09 23:49:46.939,2
nk music, NK Music - Scorpio [Full LoFi BeatTape],2021-02-09 21:50:32.371,2
nk music," [FREE] J. Cole x Isaiah Rashad x Kendrick Lamar Lofi Type Beat | ""Indus""",2021-02-09 21:43:30.886,2
bvtman," J Cole Type Beat ""Past Tense"" || [NEW 2019]",2021-02-09 21:37:51.733,2
bvtman," Kendrick Lamar x ScHoolboy Q x   J Cole Type Beat Type Beat ""Numb"" || [NEW 2019]",2021-02-09 21:31:52.369,2
Balance Cooper," JOEY BADA$$ X BOOM BAP TYPE BEAT ""TEATIME""",2021-02-09 21:27:43.583,2
